0.74,1.93,0.52,772.64,-440.73,340.58
0.47,2.08,0.66,562.13,-224.91,209.23
0.18,0.59,0.30,144.23,-216.19,88.32
-0.18,0.95,0.11,-52.92,-379.88,-72.02
-0.11,0.40,0.23,-15.81,-314.39,-86.43
-0.14,0.40,0.23,16.42,-280.58,2.44
-0.07,0.47,0.20,142.58,-168.82,-45.59
-0.45,0.62,-0.14,196.04,-132.69,-71.23
0.03,2.01,0.39,132.69,-240.36,44.74
0.10,2.62,0.64,87.22,-116.39,-67.38
-,-,-,-,-,-
0.53,-0.05,0.84,39.00,-16.05,-2.26
0.53,-0.05,0.85,37.90,-15.81,-1.34
0.52,-0.06,0.85,29.66,-15.87,2.50
0.51,-0.05,0.86,19.90,-15.56,8.06
0.51,-0.05,0.85,7.32,-14.47,15.08
0.52,-0.05,0.85,-8.54,-15.01,24.29
0.51,-0.05,0.85,-21.48,-15.87,31.25
0.52,-0.05,0.85,-24.72,-15.38,34.12
0.51,-0.05,0.85,-28.93,-15.26,36.38
0.51,-0.05,0.85,-33.69,-15.50,38.33
0.51,-0.06,0.85,-36.87,-15.01,40.10
0.51,-0.06,0.85,-41.93,-15.08,43.64
0.51,-0.06,0.85,-46.88,-15.93,46.81
0.51,-0.06,0.84,-52.49,-15.38,49.80
0.51,-0.06,0.84,-58.04,-15.01,52.67
0.51,-0.06,0.84,-65.31,-14.40,56.21
0.51,-0.06,0.84,-72.27,-14.47,60.73
0.51,-0.06,0.84,-79.90,-14.95,65.31
0.50,-0.06,0.84,-87.65,-15.01,69.52
0.51,-0.06,0.84,-95.15,-14.77,73.73
0.50,-0.06,0.84,-104.37,-14.53,79.10
0.50,-0.06,0.83,-113.71,-15.56,84.41
0.50,-0.06,0.83,-124.33,-15.14,90.33
0.50,-0.07,0.83,-135.19,-14.40,96.80
0.50,-0.07,0.82,-147.77,-14.89,103.76
0.50,-0.07,0.82,-160.83,-14.53,110.53
0.49,-0.07,0.82,-175.35,-13.92,118.04
0.49,-0.08,0.81,-189.58,-14.04,126.04
0.49,-0.08,0.81,-205.44,-14.16,135.25
0.48,-0.08,0.80,-222.23,-13.98,143.80
0.48,-0.08,0.79,-240.84,-13.43,154.66
0.47,-0.09,0.78,-261.60,-13.61,165.53
0.47,-0.09,0.77,-282.10,-13.43,177.49
0.46,-0.09,0.76,-305.36,-13.24,190.00
0.45,-0.10,0.74,-330.26,-12.70,203.61
0.44,-0.10,0.72,-357.24,-12.70,218.02
0.43,-0.11,0.70,-385.86,-13.06,233.89
0.42,-0.12,0.68,-416.99,-12.27,249.82
0.41,-0.12,0.65,-450.44,-11.90,267.21
0.39,-0.13,0.62,-485.53,-12.63,286.62
0.37,-0.14,0.58,-523.99,-12.15,307.07
0.35,-0.15,0.54,-565.49,-11.66,328.98
0.33,-0.15,0.49,-610.05,-11.66,352.11
0.30,-0.16,0.44,-658.39,-11.78,377.44
0.27,-0.17,0.38,-707.82,-10.56,404.30
0.23,-0.17,0.31,-762.45,-8.67,433.90
0.19,-0.19,0.23,-821.84,-10.38,464.42
0.14,-0.19,0.15,-883.61,-7.57,496.77
0.08,-0.20,0.07,-948.79,-8.91,531.31
0.02,-0.21,-0.01,-1015.99,-7.57,568.42
-0.05,-0.22,-0.10,-1085.21,-5.80,608.22
-0.13,-0.23,-0.20,-1157.84,-0.43,649.29
-0.23,-0.23,-0.29,-1233.70,8.36,694.82
-0.27,-0.26,-0.53,-1317.20,35.10,739.56
-0.26,-0.17,-0.40,-1390.81,53.89,788.21
0.25,-0.65,-0.06,-1454.59,86.00,841.49
1.47,4.00,0.34,-1672.00,265.56,1139.59
0.16,4.00,1.02,-1344.06,92.29,1167.85
-0.37,-2.28,-0.76,457.82,174.87,356.32
-0.17,0.38,-0.03,823.49,115.30,93.57
0.81,-1.00,-0.70,315.73,58.78,389.89
-1.31,1.14,0.38,255.49,-343.08,376.40
0.34,-0.98,-0.08,462.71,78.86,236.51
-0.02,-0.23,0.13,448.43,-121.58,324.22
0.13,-0.31,0.27,405.21,-183.47,318.60
0.12,-0.48,0.21,610.35,-64.88,381.41
0.20,-0.14,-0.07,400.15,-99.30,379.94
-0.01,-0.83,-0.51,119.14,-46.02,430.54
0.42,-0.65,-0.23,-526.12,-101.44,236.57
-0.55,4.00,1.13,-823.97,-134.22,318.24
-0.15,-0.43,-0.12,-127.26,-184.27,-134.70
0.39,-1.81,0.37,425.29,-70.31,-250.06
0.22,0.83,0.28,-153.38,99.49,-532.53
0.05,1.37,0.31,-315.67,11.41,-522.28
-0.39,0.93,-0.27,-101.38,78.00,-562.93
-0.61,2.34,-0.41,-45.53,127.81,-450.93
-0.23,3.21,0.30,-140.08,109.50,-564.94
0.50,1.62,0.30,-125.24,186.77,-666.69
0.24,0.23,0.14,-79.77,187.93,-796.39
-,-,-,-,-,-
0.52,-0.02,0.85,31.74,-16.17,2.75
0.52,-0.02,0.85,44.80,-15.75,-4.70
0.51,-0.02,0.85,59.14,-16.36,-14.34
0.52,-0.05,0.86,68.91,-15.14,-13.55
0.51,-0.14,0.86,39.06,-16.05,-2.32
0.50,-0.07,0.86,17.33,-15.26,2.08
0.50,-0.07,0.86,17.94,-15.63,1.83
0.50,-0.07,0.86,21.12,-15.20,1.77
0.50,-0.06,0.86,21.67,-15.56,2.99
0.50,-0.05,0.86,23.44,-15.26,3.54
0.50,-0.06,0.86,26.73,-15.26,2.99
0.50,-0.06,0.86,27.95,-15.32,3.17
0.50,-0.05,0.86,30.09,-15.81,3.17
0.50,-0.04,0.86,31.31,-15.81,3.91
0.50,-0.04,0.86,31.25,-16.24,1.95
0.50,-0.05,0.86,31.68,-16.24,0.06
0.51,-0.05,0.85,33.14,-15.56,-1.34
0.51,-0.04,0.86,33.69,-15.63,-0.98
0.51,-0.04,0.86,34.61,-15.32,-1.46
0.51,-0.04,0.85,37.78,-16.42,-3.11
0.51,-0.04,0.85,39.98,-15.38,-4.21
0.51,-0.04,0.85,42.05,-15.87,-5.37
0.52,-0.04,0.86,43.58,-15.81,-6.04
0.52,-0.04,0.85,46.20,-15.56,-7.02
0.52,-0.04,0.85,48.77,-15.63,-8.91
0.52,-0.04,0.85,51.57,-15.50,-10.50
0.52,-0.04,0.85,54.20,-15.87,-11.17
0.51,-0.04,0.85,56.58,-15.56,-12.33
0.52,-0.04,0.85,58.90,-15.50,-13.06
0.52,-0.04,0.85,60.30,-16.11,-15.01
0.52,-0.04,0.85,63.72,-15.14,-17.09
0.52,-0.04,0.85,66.41,-15.26,-18.19
0.51,-0.04,0.85,68.97,-15.01,-19.04
0.51,-0.04,0.85,71.66,-15.38,-21.18
0.51,-0.04,0.85,75.07,-15.93,-23.56
0.51,-0.04,0.85,78.86,-16.17,-25.33
0.51,-0.04,0.85,82.28,-16.17,-27.16
0.51,-0.04,0.85,85.75,-15.93,-29.36
0.51,-0.04,0.85,90.15,-15.63,-31.68
0.51,-0.04,0.85,93.81,-15.87,-33.87
0.51,-0.04,0.85,98.57,-16.30,-36.25
0.50,-0.04,0.85,103.09,-16.17,-38.94
0.51,-0.04,0.85,108.46,-15.99,-41.87
0.51,-0.03,0.85,113.46,-16.30,-45.04
0.50,-0.03,0.85,120.06,-16.17,-48.58
0.50,-0.03,0.85,126.10,-16.42,-51.76
0.50,-0.03,0.85,132.32,-16.54,-56.27
0.50,-0.03,0.85,139.22,-16.85,-60.24
0.50,-0.03,0.85,147.03,-16.60,-64.27
0.50,-0.03,0.84,155.03,-16.54,-69.27
0.50,-0.03,0.85,164.00,-16.42,-74.10
0.50,-0.03,0.84,172.79,-17.09,-78.98
0.50,-0.02,0.84,183.04,-17.46,-84.53
0.49,-0.02,0.84,193.60,-17.88,-90.94
0.49,-0.02,0.83,205.20,-17.40,-97.35
0.49,-0.02,0.83,217.22,-17.03,-104.86
0.49,-0.01,0.82,230.65,-17.09,-112.18
0.48,-0.01,0.82,244.38,-17.15,-119.81
0.48,-0.01,0.82,259.83,-18.07,-128.42
0.48,-0.01,0.81,276.25,-18.25,-137.45
0.47,-0.00,0.80,292.91,-19.10,-147.40
0.47,0.00,0.80,312.81,-19.04,-158.14
0.46,0.00,0.79,332.64,-18.74,-169.19
0.45,0.01,0.77,353.27,-19.41,-181.03
0.45,0.02,0.76,377.20,-19.65,-194.40
0.44,0.02,0.74,402.28,-19.96,-208.86
0.43,0.03,0.73,428.34,-20.45,-223.82
0.42,0.03,0.71,457.03,-21.00,-239.75
0.41,0.04,0.69,487.55,-21.42,-256.84
0.39,0.05,0.66,519.23,-21.48,-275.21
0.37,0.06,0.63,554.44,-22.71,-294.43
0.35,0.07,0.60,592.47,-23.07,-315.73
0.33,0.08,0.56,633.00,-23.13,-338.50
0.30,0.08,0.51,677.37,-24.60,-362.85
0.27,0.09,0.47,722.72,-25.02,-387.82
0.24,0.11,0.43,770.32,-25.76,-414.92
0.26,0.03,0.48,831.60,-26.79,-450.32
1.23,-0.61,1.01,925.72,35.34,-493.59
0.89,-1.06,1.14,916.02,213.50,-525.39
0.43,-1.15,0.65,1185.67,-327.70,-539.18
0.24,-0.29,0.06,1348.63,25.88,-526.49
-0.19,-0.16,-0.28,1004.03,-76.05,-532.23
0.16,0.42,0.14,821.53,7.57,-573.30
-0.11,0.39,-0.18,881.96,-13.92,-563.17
-0.12,-0.10,-0.20,1284.48,10.74,-612.24
0.12,-0.28,0.07,1339.90,-25.21,-644.90
0.11,-0.38,0.04,1389.04,26.43,-659.12
-0.14,0.09,-0.17,1320.62,17.94,-666.63
-0.39,0.12,-0.29,1364.20,34.42,-740.05
-0.41,0.26,-0.43,1402.22,46.81,-830.99
-0.55,0.26,-0.47,1573.85,67.50,-823.06
-0.40,-4.00,-2.16,1693.91,230.47,-520.81
-0.04,-2.83,-2.09,813.84,20.32,215.03
0.47,3.19,-1.55,-86.49,-100.77,-154.11
0.74,-1.67,0.31,669.31,-475.59,398.56
-0.42,-1.45,0.59,429.57,-712.46,120.48
-0.89,0.99,0.07,183.59,-78.43,188.72
-0.08,0.23,0.06,64.45,84.29,223.39
0.02,-2.38,-0.53,559.94,-344.18,180.73
0.25,-1.68,-1.36,712.59,346.86,213.87
-0.04,-0.69,-0.80,397.34,-37.41,208.13
0.08,-1.52,-0.07,383.61,-291.75,220.34
-,-,-,-,-,-
-0.36,-1.87,0.13,407.65,-232.48,172.55
-0.51,-1.50,-0.36,205.38,-65.92,63.78
0.22,-0.05,-0.19,43.40,54.81,-18.07
0.41,-0.57,-1.03,-40.10,122.86,-24.96
0.18,-0.59,-0.72,-108.70,83.68,3.85
0.49,-0.95,-0.32,-68.60,-8.42,-12.88
0.39,-0.82,-0.03,-55.42,-59.20,-37.17
0.27,-1.03,-0.46,-23.80,-80.02,-71.66
0.12,-0.94,-0.11,-41.32,-91.19,-83.07
0.13,-1.26,0.23,-31.98,-121.70,-79.77
-0.00,-1.13,-0.00,-35.28,-96.31,-77.88
0.04,-0.97,-0.33,-29.05,-45.53,-70.92
0.11,-0.94,-0.18,-10.74,-39.61,-58.23
0.04,-1.02,-0.07,0.24,-45.96,-45.65
0.03,-1.10,-0.08,7.81,-37.54,-32.17
0.07,-1.06,-0.03,15.38,-31.01,-19.29
0.09,-1.00,-0.11,29.60,-22.95,-6.47
0.07,-0.98,-0.18,38.51,-13.92,3.30
0.09,-1.02,-0.09,47.79,-13.49,13.00
0.11,-1.01,-0.09,53.47,-11.66,22.03
0.14,-0.98,-0.19,59.45,-7.93,28.99
0.14,-0.96,-0.16,65.25,-11.90,32.10
0.16,-0.97,-0.16,65.67,-16.48,31.74
0.18,-0.98,-0.20,59.51,-15.87,28.38
0.20,-0.97,-0.20,53.28,-14.40,21.61
0.21,-0.94,-0.20,46.02,-13.98,12.21
0.21,-0.95,-0.21,34.97,-13.61,3.91
0.19,-0.96,-0.18,26.67,-15.08,-3.66
0.16,-0.97,-0.17,23.44,-16.66,-8.67
0.14,-0.98,-0.15,24.17,-17.58,-10.62
0.12,-1.00,-0.12,26.49,-19.65,-9.77
0.10,-1.01,-0.13,28.20,-19.53,-7.51
0.11,-1.01,-0.15,30.58,-17.27,-4.39
0.11,-1.00,-0.14,32.96,-15.20,-1.22
-,-,-,-,-,-
0.51,-0.06,0.85,-49.38,-16.91,48.16
0.51,-0.06,0.85,-54.99,-16.66,51.27
0.50,-0.07,0.84,-108.58,-18.31,81.05
0.48,-0.09,0.81,-211.24,-18.92,139.47
0.44,-0.11,0.74,-365.11,-22.58,226.99
0.32,-0.16,0.53,-611.57,-25.09,370.36
0.04,-0.22,0.03,-913.82,-23.68,552.49
-0.02,-0.22,-0.08,-1033.69,-27.53,601.38
-0.08,-0.23,-0.18,-1101.26,-27.04,640.87
-0.16,-0.25,-0.29,-1185.12,-29.97,686.40
-0.26,-0.25,-0.34,-1268.62,-28.99,731.81
-0.32,-0.02,0.32,-1358.22,-48.89,780.33
-0.95,1.87,-0.93,-1609.99,125.43,974.73
-0.94,3.06,-0.20,-1576.84,-38.82,1500.31
-0.80,4.00,0.23,-1379.70,-243.29,1686.71
-1.62,2.31,-0.61,-535.34,70.19,1042.11
0.22,0.71,0.98,1313.35,393.13,962.89
1.05,0.65,0.09,92.90,-350.59,160.34
-0.05,-1.15,0.11,-345.09,205.51,307.13
-0.35,-0.33,-0.21,32.96,-600.59,284.91
-0.65,-0.79,1.60,303.04,63.78,158.75
0.02,-0.47,0.14,-230.59,-252.26,93.38
0.02,-0.12,-0.24,552.98,74.16,176.88
0.34,1.60,1.11,7.93,105.59,118.10
-0.47,0.87,-0.19,-161.68,-146.36,-102.78
0.30,0.16,0.05,-65.06,222.29,-189.82
-0.27,1.00,0.56,-142.40,45.59,-328.43
-0.26,0.81,0.42,-148.56,-3.05,-390.93
-0.03,0.73,0.20,-113.40,142.76,-469.18
-0.20,3.34,-0.06,-87.95,198.24,-466.74
0.13,2.16,0.21,-50.11,151.92,-236.39
0.18,0.92,0.19,57.13,90.58,-143.13
-0.09,-0.42,0.11,336.73,-79.22,21.36
0.08,-0.07,0.34,169.80,0.67,128.23
0.42,-0.14,0.22,-124.63,49.32,199.40
0.06,0.66,0.35,-167.85,51.51,118.10
0.23,1.32,0.40,-89.78,77.39,55.30
-0.13,1.75,0.17,-99.43,101.44,-23.56
-,-,-,-,-,-
0.56,-0.07,0.83,115.72,-16.11,1.28
0.53,-0.08,0.85,28.14,-16.48,1.04
0.53,0.02,0.85,26.00,-16.11,-3.23
0.52,-0.03,0.85,58.53,-15.99,-9.40
0.52,-0.06,0.85,42.91,-14.34,-7.69
0.53,-0.05,0.84,43.76,-14.59,-3.36
0.53,-0.06,0.84,42.72,-14.59,-3.91
0.53,-0.07,0.84,41.32,-14.28,-3.54
0.54,-0.06,0.84,39.67,-14.40,-2.14
0.54,-0.05,0.84,37.11,-14.28,-1.28
0.54,-0.06,0.84,36.19,-14.65,-1.22
0.54,-0.06,0.84,34.97,-14.28,-1.34
0.54,-0.06,0.84,33.14,-14.28,-1.22
0.54,-0.05,0.84,32.59,-14.59,0.12
0.54,-0.05,0.84,31.86,-14.22,1.34
0.54,-0.05,0.84,30.58,-15.44,1.10
0.54,-0.06,0.84,30.21,-15.20,0.61
0.54,-0.06,0.84,29.17,-14.83,1.95
0.54,-0.05,0.84,28.81,-15.44,3.36
0.54,-0.05,0.83,27.77,-15.01,3.72
0.54,-0.05,0.84,27.77,-15.14,3.72
0.54,-0.06,0.84,26.00,-14.71,4.09
0.54,-0.06,0.84,26.31,-15.20,4.39
0.53,-0.05,0.84,25.33,-16.05,5.86
0.53,-0.05,0.84,24.17,-15.99,6.35
0.53,-0.06,0.84,23.13,-15.81,6.71
0.53,-0.06,0.84,21.12,-15.26,7.57
0.53,-0.06,0.84,20.32,-15.44,8.61
0.53,-0.05,0.84,19.59,-16.24,9.34
0.53,-0.05,0.84,18.37,-15.75,9.83
0.53,-0.06,0.85,17.33,-15.38,9.28
0.53,-0.06,0.84,16.42,-14.28,11.05
0.53,-0.05,0.84,14.53,-14.89,12.27
0.53,-0.05,0.85,13.00,-14.65,13.61
0.53,-0.05,0.85,11.96,-15.38,14.22
0.53,-0.06,0.85,9.58,-15.99,14.16
0.53,-0.06,0.84,8.18,-15.75,15.75
0.53,-0.05,0.84,6.84,-15.87,17.03
0.53,-0.05,0.85,4.52,-15.87,18.19
0.53,-0.06,0.84,2.50,-15.93,19.53
0.53,-0.06,0.84,0.06,-14.89,20.69
0.53,-0.06,0.84,-2.44,-15.20,22.34
0.53,-0.05,0.84,-5.31,-14.89,23.99
0.53,-0.05,0.84,-8.06,-15.20,25.82
0.53,-0.06,0.84,-10.80,-15.20,27.10
0.53,-0.06,0.84,-13.55,-15.14,28.56
0.53,-0.05,0.84,-16.60,-15.38,30.46
0.53,-0.06,0.84,-19.96,-15.14,32.59
0.53,-0.06,0.84,-23.93,-15.38,34.61
0.53,-0.06,0.84,-27.53,-15.20,37.54
0.53,-0.06,0.84,-31.68,-15.32,39.55
0.53,-0.06,0.84,-36.68,-15.75,42.79
0.53,-0.06,0.84,-41.38,-15.93,45.41
0.53,-0.06,0.84,-46.81,-15.81,48.22
0.53,-0.06,0.83,-51.21,-15.50,51.27
0.53,-0.06,0.83,-57.74,-15.01,54.99
0.53,-0.06,0.83,-64.76,-15.32,58.96
0.53,-0.06,0.83,-71.23,-15.50,62.56
0.52,-0.06,0.83,-78.25,-15.93,67.20
0.52,-0.06,0.83,-86.55,-15.38,72.02
0.52,-0.06,0.83,-94.42,-15.50,76.72
0.52,-0.06,0.83,-103.39,-15.87,82.40
0.52,-0.07,0.82,-113.34,-15.50,88.01
0.52,-0.07,0.82,-123.72,-15.99,94.06
0.52,-0.07,0.82,-135.31,-16.24,100.77
0.51,-0.07,0.82,-146.61,-15.50,108.09
0.51,-0.07,0.81,-159.12,-15.69,115.05
0.51,-0.08,0.81,-172.36,-16.05,122.86
0.51,-0.08,0.80,-187.44,-16.42,131.65
0.50,-0.08,0.79,-203.80,-16.54,141.30
0.50,-0.08,0.78,-220.64,-16.17,150.76
0.49,-0.09,0.78,-238.89,-15.81,161.38
0.49,-0.09,0.77,-258.42,-16.17,172.49
0.48,-0.09,0.76,-279.05,-15.99,185.06
0.47,-0.10,0.75,-300.84,-15.81,197.88
0.46,-0.10,0.73,-324.71,-16.11,212.34
0.45,-0.10,0.71,-351.01,-16.60,227.54
0.44,-0.11,0.70,-379.21,-15.87,244.51
0.43,-0.11,0.67,-409.55,-16.42,261.35
0.42,-0.12,0.65,-441.35,-15.93,279.42
0.40,-0.13,0.62,-475.28,-16.05,299.38
0.38,-0.14,0.59,-512.76,-16.48,320.68
0.36,-0.14,0.55,-551.94,-15.93,343.63
0.33,-0.15,0.51,-594.73,-16.05,368.47
0.30,-0.16,0.46,-640.81,-15.44,393.98
0.26,-0.17,0.40,-688.60,-14.83,421.26
0.23,-0.17,0.34,-740.66,-14.22,451.66
0.20,-0.19,0.26,-757.93,-13.00,474.12
0.12,-0.22,0.17,-755.00,-8.54,493.71
0.07,-0.19,0.10,-889.04,-10.99,546.57
0.02,-0.10,0.04,-957.64,-12.33,587.16
-0.19,-0.79,-0.41,-821.17,-21.85,635.86
-0.15,-0.15,-0.26,-938.84,12.15,713.81
-0.18,-0.22,-0.32,-1210.88,-26.55,722.11
-0.23,-0.16,-0.45,-1296.51,-4.52,765.87
-0.38,-0.39,-0.51,-1365.66,-3.97,817.14
-0.02,0.42,-0.22,-1441.96,53.59,875.67
0.10,4.00,1.32,-1604.98,126.53,1152.34
-0.10,4.00,-2.13,-1025.09,152.77,1461.73
0.35,-0.98,-0.98,327.21,-15.81,864.01
0.69,-0.42,0.03,985.78,-348.51,707.15
0.31,0.12,0.33,193.48,-222.60,745.00
-0.50,0.59,0.17,-67.26,-716.25,631.71
-0.00,0.80,-0.12,47.67,-377.20,585.21
0.15,0.21,0.25,141.05,-253.66,553.83
-0.33,1.08,0.65,170.72,-196.29,466.31
-0.67,1.10,0.63,174.68,-70.62,383.79
0.08,0.66,0.34,155.94,-7.75,273.13
-,-,-,-,-,-
-0.06,0.44,0.09,78.55,-162.96,172.55
-0.08,0.95,0.23,28.44,-57.13,98.63
-0.23,0.86,0.19,22.22,-23.32,23.50
-0.24,0.88,0.20,22.22,-19.53,-68.30
0.03,0.54,0.25,19.10,22.83,-159.73
0.01,0.84,0.26,-3.17,54.93,-248.11
-0.22,0.72,0.25,-20.75,62.62,-334.53
-0.19,0.55,0.11,-42.11,102.05,-420.84
-0.14,0.62,0.30,-72.57,115.72,-502.87
-0.04,0.77,0.24,-94.24,133.06,-587.40
-0.19,0.69,0.28,-103.39,166.26,-670.59
-0.17,0.80,0.23,-122.38,189.76,-755.86
0.23,3.84,0.46,-195.37,195.31,-780.21
0.38,4.00,0.63,-224.49,184.75,-679.32
-0.10,1.03,0.43,167.66,141.17,-991.52
0.06,-0.64,0.23,986.08,394.71,-895.51
0.80,-1.05,0.33,791.38,459.29,-963.44
0.20,-1.12,0.03,343.08,-70.37,-281.62
0.37,1.19,0.28,55.85,-324.58,-22.34
0.49,-1.33,-0.21,22.58,-221.74,3.48
0.16,-0.54,0.17,74.95,343.87,19.96
0.07,-0.39,0.05,7.87,-523.13,101.26
-0.04,0.15,-0.01,33.69,-93.51,15.32
-0.23,-0.71,1.03,34.06,-265.99,60.00
-0.19,-1.25,1.94,-196.66,-290.53,119.93
0.38,1.61,0.23,-810.30,122.01,69.52
1.62,2.83,0.52,-249.15,355.29,184.20
0.48,1.98,1.33,-96.13,-147.52,370.85
0.22,0.75,0.08,-14.83,-241.21,234.68
0.15,0.03,0.54,-15.01,-147.34,241.21
-0.60,0.47,-0.85,150.45,-190.43,231.08
0.02,0.48,0.08,-249.69,-94.18,297.18
-0.04,2.12,0.77,-169.86,-176.57,274.66
0.18,2.98,0.45,-109.62,-160.64,210.21
-0.25,0.78,-0.38,65.12,-32.71,68.91
-0.20,0.36,0.32,101.68,-71.47,-20.32
0.11,0.66,0.25,24.11,-50.96,-63.96
0.04,1.30,0.38,41.08,-75.68,-41.20
0.32,1.49,0.24,45.96,-21.36,-64.09
0.11,1.40,0.33,55.85,2.62,-95.83
0.19,0.94,0.18,121.46,5.55,-132.08
0.02,0.64,0.29,166.99,4.27,-141.72
0.18,0.84,0.49,119.57,15.81,-151.43
0.11,1.09,0.48,98.94,-2.08,-158.45
0.11,1.23,0.38,99.12,31.07,-175.96
0.21,1.13,0.20,111.82,47.06,-196.47
0.16,0.76,0.20,152.77,42.54,-207.76
0.19,0.62,0.43,170.29,32.35,-207.34
0.33,0.60,0.29,158.08,31.62,-191.47
0.67,-0.25,0.60,142.52,69.15,-133.18
0.27,0.46,0.05,3.36,-13.98,0.67
0.10,0.37,0.29,35.89,-42.05,54.20
0.16,0.94,0.54,-6.90,-63.05,87.40
-,-,-,-,-,-
0.51,0.01,0.85,81.54,-16.36,-10.31
0.53,-0.04,0.84,82.64,-16.36,-18.31
0.51,-0.08,0.85,84.72,-15.50,-9.03
0.51,-0.09,0.85,58.47,-15.63,0.00
0.50,-0.05,0.86,55.60,-15.01,-7.93
0.51,-0.10,0.85,56.58,-16.11,-13.61
0.52,-0.12,0.84,54.99,-15.08,-9.83
0.52,-0.11,0.85,55.18,-15.81,-6.77
0.52,-0.12,0.84,54.32,-15.63,-6.16
0.52,-0.13,0.84,50.84,-15.44,-7.45
0.53,-0.14,0.84,48.10,-15.56,-7.26
0.52,-0.13,0.84,44.68,-15.44,-4.21
0.53,-0.13,0.84,41.50,-15.87,-1.83
0.52,-0.15,0.84,38.76,-16.11,-0.92
0.53,-0.15,0.84,35.16,-15.69,0.85
0.52,-0.15,0.84,30.64,-15.44,3.30
0.52,-0.14,0.84,26.18,-15.26,5.07
0.52,-0.13,0.85,22.34,-15.20,6.04
0.51,-0.12,0.85,18.49,-15.20,6.96
0.51,-0.10,0.85,15.50,-15.20,8.12
0.51,-0.08,0.86,14.22,-14.83,9.03
0.50,-0.06,0.86,12.57,-15.14,8.73
0.50,-0.03,0.85,14.47,-14.71,7.20
0.49,-0.05,0.85,16.11,-15.38,4.15
0.50,-0.05,0.86,19.04,-16.78,3.30
0.50,-0.04,0.88,21.42,-15.50,4.27
0.48,-0.01,0.87,21.24,-16.72,1.71
0.51,-0.03,0.84,21.85,-14.47,-5.68
0.50,-0.05,0.88,27.10,-15.63,-10.68
0.52,-0.03,0.86,30.21,-15.44,-8.67
0.51,-0.02,0.85,36.50,-15.69,-6.77
0.51,-0.01,0.86,45.23,-15.93,-9.77
0.52,-0.02,0.86,50.60,-15.99,-16.17
0.52,-0.03,0.85,56.76,-15.32,-19.78
0.52,-0.03,0.85,63.90,-15.56,-19.29
0.52,-0.01,0.84,71.96,-16.11,-19.35
0.52,-0.01,0.85,78.98,-16.54,-21.85
0.52,-0.03,0.84,85.82,-16.36,-27.53
0.52,-0.04,0.84,92.90,-16.48,-31.98
0.53,-0.04,0.84,98.57,-16.91,-33.20
0.52,-0.03,0.84,103.03,-17.27,-33.94
0.52,-0.03,0.84,107.85,-16.72,-38.82
0.52,-0.04,0.84,112.73,-16.72,-44.92
0.52,-0.04,0.84,118.41,-16.54,-49.44
0.52,-0.03,0.84,124.82,-17.15,-51.64
0.52,-0.02,0.84,132.14,-17.58,-54.81
0.51,-0.02,0.84,140.38,-17.94,-60.24
0.51,-0.03,0.84,148.99,-17.03,-66.35
0.51,-0.03,0.84,158.39,-17.33,-72.08
0.50,-0.03,0.84,168.09,-17.40,-75.74
0.50,-0.02,0.84,177.86,-17.46,-80.51
0.50,-0.02,0.84,188.54,-16.97,-86.85
0.50,-0.03,0.83,200.13,-17.70,-94.54
0.50,-0.02,0.83,212.34,-17.94,-102.05
0.49,-0.02,0.83,224.43,-18.07,-108.40
0.49,-0.01,0.82,238.65,-18.07,-116.09
0.49,-0.01,0.82,253.36,-18.37,-124.51
0.48,-0.01,0.81,269.29,-17.76,-133.73
0.48,-0.01,0.80,286.01,-18.37,-143.43
0.47,-0.00,0.80,304.20,-18.80,-153.14
0.47,0.00,0.79,323.67,-19.59,-163.88
0.46,0.00,0.78,345.58,-18.98,-176.27
0.45,0.01,0.76,367.43,-19.59,-189.27
0.45,0.01,0.75,392.40,-19.90,-203.06
0.43,0.02,0.74,418.70,-20.20,-217.65
0.42,0.03,0.72,446.11,-20.94,-232.67
0.41,0.03,0.70,476.56,-21.30,-248.96
0.39,0.04,0.67,508.36,-20.26,-267.21
0.38,0.05,0.65,543.03,-20.57,-286.62
0.35,0.06,0.62,580.08,-20.87,-307.56
0.33,0.07,0.57,620.73,-21.67,-329.41
0.31,0.08,0.54,663.51,-21.91,-353.21
0.29,0.09,0.49,709.11,-21.30,-377.93
0.47,0.05,0.61,760.07,-19.90,-405.46
0.32,-0.09,0.25,840.64,-17.82,-444.09
0.31,-0.63,0.79,896.91,-15.20,-469.54
0.11,-1.28,1.21,801.15,-73.49,-502.01
0.51,-0.97,0.84,948.85,-154.85,-545.90
-0.03,-0.99,-0.23,1283.57,-79.16,-592.96
-0.25,0.21,0.21,1197.02,-121.89,-602.36
-0.06,0.48,-0.02,773.19,-83.56,-642.33
0.17,-0.09,-0.09,1031.31,-64.58,-666.26
-0.38,0.53,0.07,936.95,-186.10,-741.94
-0.14,-0.09,-0.01,1099.12,-110.41,-735.23
-0.34,-0.26,-0.02,1414.06,-141.60,-773.50
-0.36,-0.01,-0.08,1479.98,-78.67,-824.65
-0.42,0.32,-0.36,1323.24,-114.20,-866.27
-0.34,0.37,-0.64,1395.87,-38.39,-912.54
0.02,-0.85,-0.67,1624.69,8.12,-940.06
1.10,-4.00,-1.90,1656.13,64.70,-314.39
2.26,1.91,-3.12,242.13,-75.93,135.13
0.20,-0.14,-0.76,82.09,-138.18,315.43
-0.20,-3.08,2.63,988.22,-106.75,850.89
